node,degree,eccentricity,betweenness_centrality,closeness_centrality,eigenvector_centrality,coreness_centrality,harmonic_centrality,clustering_coefficient,pagerank
0,16,3.0,231.0714285714286,0.5689655172413793,0.9521323664766562,4,0.7020202020202018,0.15,0.09699728538829476
1,9,3.0,28.478571428571424,0.4852941176470588,0.7123351391202198,4,0.5808080808080806,0.3333333333333333,0.05287692406114572
2,10,3.0,75.85079365079366,0.559322033898305,0.8495542004653018,4,0.6363636363636362,0.24444444444444446,0.057078509488462034
3,6,3.0,6.288095238095237,0.4647887323943662,0.5656143066514331,4,0.5353535353535352,0.6666666666666667,0.035859857786411375
4,3,4.0,0.3333333333333333,0.3793103448275862,0.20347148081669691,3,0.4444444444444446,0.6666666666666666,0.021977952364589538
5,4,4.0,15.833333333333334,0.38372093023255816,0.21288382887336946,3,0.4595959595959598,0.5,0.029111154678370135
6,4,4.0,15.833333333333332,0.38372093023255816,0.21288382887336935,3,0.4595959595959598,0.5,0.029111154678370135
7,4,4.0,0.0,0.44,0.4578909337630934,4,0.4974747474747476,1.0,0.02449049703528238
8,5,3.0,29.52936507936508,0.515625,0.6090684419337193,4,0.5606060606060606,0.5,0.02976605608101696
9,2,4.0,0.44761904761904764,0.4342105263157895,0.27499811549166525,2,0.47222222222222243,0.0,0.014309397129032918
10,3,4.0,0.3333333333333333,0.3793103448275862,0.203471480816697,3,0.4444444444444446,0.6666666666666666,0.021977952364589538
11,1,4.0,0.0,0.36666666666666664,0.14156633334336943,1,0.4090909090909093,0.0,0.009564745492135512
12,2,4.0,0.0,0.3707865168539326,0.22566382472001484,2,0.4242424242424244,1.0,0.014644892011877124
13,5,3.0,24.215873015873015,0.515625,0.6065743924162559,4,0.5606060606060606,0.6,0.029536456151913672
14,2,5.0,0.0,0.3707865168539326,0.27159395671558223,2,0.4303030303030304,1.0,0.014535993997921253
15,2,5.0,0.0,0.3707865168539326,0.2715939567155821,2,0.4303030303030304,1.0,0.014535993997921253
16,2,5.0,0.0,0.28448275862068967,0.06330460793644095,2,0.3363636363636361,1.0,0.016784005444189665
17,2,4.0,0.0,0.375,0.2474787855479451,2,0.42929292929292945,1.0,0.014558677209021497
18,2,5.0,0.0,0.3707865168539326,0.27159395671558206,2,0.4303030303030304,1.0,0.014535993997921253
19,3,3.0,17.1468253968254,0.5,0.3961622442011076,3,0.5303030303030302,0.3333333333333333,0.019604636325652784
20,2,5.0,0.0,0.3707865168539326,0.2715939567155819,2,0.4303030303030304,1.0,0.014535993997921253
21,2,4.0,0.0,0.375,0.24747878554794533,2,0.42929292929292945,1.0,0.014558677209021494
22,2,5.0,0.0,0.3707865168539326,0.27159395671558206,2,0.4303030303030304,1.0,0.014535993997921253
23,5,5.0,9.299999999999999,0.39285714285714285,0.4020708607190626,3,0.48585858585858593,0.4,0.03152251477667805
24,3,4.0,1.1666666666666665,0.375,0.15280670199638186,3,0.421717171717172,0.3333333333333333,0.021076033559222822
25,3,4.0,2.0277777777777777,0.375,0.1585759712125995,3,0.421717171717172,0.3333333333333333,0.02100619739449301
26,2,5.0,0.0,0.3626373626373626,0.20242851671929132,2,0.42272727272727284,1.0,0.015044038082725556
27,4,4.0,11.79206349206349,0.4583333333333333,0.3574992306452345,3,0.5126262626262627,0.16666666666666666,0.025639767482847988
28,3,4.0,0.9476190476190476,0.4520547945205479,0.3510729715506956,3,0.4974747474747476,0.3333333333333333,0.019573459463828505
29,4,5.0,1.5428571428571427,0.38372093023255816,0.3614730149067997,3,0.4656565656565657,0.6666666666666666,0.02628853769511488
30,4,4.0,7.609523809523807,0.4583333333333333,0.4680648114233559,4,0.5126262626262627,0.5,0.024590155248580114
31,6,3.0,73.00952380952378,0.5409836065573771,0.5116564865261306,3,0.5858585858585859,0.2,0.0371580870691453
32,12,4.0,76.69047619047616,0.515625,0.8266588575205011,4,0.6338383838383835,0.19696969696969696,0.07169322600575449
33,17,4.0,160.5515873015873,0.55,1.0,4,0.7045454545454543,0.11029411764705882,0.1009191823326258
