node,degree,eccentricity,betweenness_centrality,closeness_centrality,eigenvector_centrality,coreness_centrality,harmonic_centrality,clustering_coefficient,pagerank
0,67,6.0,3147.2868344881795,0.3839059674502712,0.06178270630271978,47,0.4070680902287225,0.1922207146087743,0.0001538210532406505
1,8,6.0,6008.458389347251,0.3240067151650811,0.004784801177851994,5,0.3341000680378667,0.14285714285714285,7.093707466398149e-05
2,50,6.0,4433.025256771686,0.36257542980758284,0.02448311601337885,37,0.3822159418014176,0.13142857142857145,0.00014203548543179084
3,70,6.0,3083.1208327455593,0.3938044889630866,0.07190742004724913,50,0.4171193803318381,0.21242236024844718,0.00015401612157657442
4,123,6.0,4800.388371723311,0.3796947657088351,0.15376652976176275,56,0.40582247343906036,0.18006130880980942,0.000243763990746952
5,67,5.0,3022.582838368702,0.3825225225225225,0.07073069338800624,49,0.40531480609201676,0.18588873812754408,0.00015194779468196809
6,363,5.0,177796.3207694079,0.47317979197622584,0.3997042407970721,56,0.5010781389019954,0.048262636409296386,0.0007728481821113511
7,8,6.0,41.14181919537131,0.3278764478764479,0.007426193981134487,8,0.33875542994711333,0.5,4.0802149927011446e-05
8,22,6.0,419.5782304751479,0.35440431806799844,0.019385487273420012,22,0.37006594441825785,0.17316017316017315,6.853291529234884e-05
9,113,6.0,7259.8857122527215,0.3957867263236391,0.14295902926367615,56,0.42180091066104036,0.15233881163084703,0.00023923273829627896
10,87,5.0,1654.439742489539,0.3772210376687989,0.1259895974024237,56,0.40049719997906746,0.2900294039026998,0.00017037802933508612
11,31,6.0,1053.804474043521,0.37933293627159026,0.040636032139285204,28,0.3993928926571448,0.13333333333333333,8.561055182102002e-05
12,98,6.0,2056.9142485582856,0.3826374286572544,0.1891801388174089,56,0.4077301512534771,0.4891647380601725,0.00018534771162596823
13,84,6.0,7057.890366930109,0.387267420649398,0.05594968507776418,45,0.41183597634376357,0.14830751577739532,0.00020956797799028128
14,38,6.0,649.9957193380683,0.3443819617173137,0.01610293565653789,30,0.3613518605746328,0.1251778093883357,0.00010808979506893391
